# Parameters and options used in calculation
# 3   Projectile charge
# 6   Projectile mass
# 83   Target charge
# 209   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.01   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
2.077000e+01   2.382518e+01   2.450915e+01   5.748494e-02   0.000000e+00   5.287469e-06   3.428992e-02   2.318408e-02   0.000000e+00   
2.078000e+01   2.383518e+01   2.451944e+01   5.856088e-02   0.000000e+00   5.386434e-06   3.493172e-02   2.361801e-02   0.000000e+00   
2.079000e+01   2.384518e+01   2.452973e+01   5.965595e-02   0.000000e+00   5.487158e-06   3.558493e-02   2.405966e-02   0.000000e+00   
2.080000e+01   2.385518e+01   2.454001e+01   6.077046e-02   0.000000e+00   5.589671e-06   3.624974e-02   2.450915e-02   0.000000e+00   
2.081000e+01   2.386518e+01   2.455030e+01   6.190476e-02   0.000000e+00   5.694004e-06   3.692635e-02   2.496662e-02   0.000000e+00   
2.082000e+01   2.387518e+01   2.456059e+01   6.305916e-02   0.000000e+00   5.800186e-06   3.761495e-02   2.543220e-02   0.000000e+00   
2.083000e+01   2.388518e+01   2.457087e+01   6.423400e-02   0.000000e+00   5.908248e-06   3.831575e-02   2.590602e-02   0.000000e+00   
2.084000e+01   2.389518e+01   2.458116e+01   6.542964e-02   0.000000e+00   6.018222e-06   3.902895e-02   2.638823e-02   0.000000e+00   
2.085000e+01   2.390518e+01   2.459145e+01   6.664640e-02   0.000000e+00   5.470230e-06   3.773848e-02   2.889532e-02   0.000000e+00   
2.086000e+01   2.391518e+01   2.460174e+01   6.788466e-02   0.000000e+00   5.571864e-06   3.843965e-02   2.943218e-02   0.000000e+00   
2.087000e+01   2.392518e+01   2.461202e+01   6.914479e-02   0.000000e+00   5.675293e-06   3.915319e-02   2.997852e-02   0.000000e+00   
2.088000e+01   2.393518e+01   2.462231e+01   7.042712e-02   0.000000e+00   5.780545e-06   3.987931e-02   3.053449e-02   0.000000e+00   
2.089000e+01   2.394518e+01   2.463260e+01   7.173203e-02   0.000000e+00   5.887650e-06   4.061822e-02   3.110025e-02   0.000000e+00   
2.090000e+01   2.395518e+01   2.464288e+01   7.305990e-02   0.000000e+00   5.996639e-06   4.137012e-02   3.167596e-02   0.000000e+00   
2.091000e+01   2.396518e+01   2.465317e+01   7.441111e-02   0.000000e+00   6.107544e-06   4.213524e-02   3.226179e-02   0.000000e+00   
2.092000e+01   2.397518e+01   2.466346e+01   7.578603e-02   0.000000e+00   6.220396e-06   4.291379e-02   3.285791e-02   0.000000e+00   
2.093000e+01   2.398518e+01   2.467375e+01   7.718508e-02   0.000000e+00   6.335227e-06   4.370600e-02   3.346448e-02   0.000000e+00   
2.094000e+01   2.399518e+01   2.468403e+01   7.860864e-02   0.000000e+00   6.452071e-06   4.451209e-02   3.408168e-02   0.000000e+00   
2.095000e+01   2.400518e+01   2.469432e+01   8.005712e-02   0.000000e+00   5.864956e-06   4.295438e-02   3.708758e-02   0.000000e+00   
2.096000e+01   2.401518e+01   2.470461e+01   8.153094e-02   0.000000e+00   5.972927e-06   4.374515e-02   3.777034e-02   0.000000e+00   
2.097000e+01   2.402518e+01   2.471489e+01   8.303050e-02   0.000000e+00   6.082785e-06   4.454974e-02   3.846504e-02   0.000000e+00   
2.098000e+01   2.403518e+01   2.472518e+01   8.455625e-02   0.000000e+00   6.194560e-06   4.536837e-02   3.917186e-02   0.000000e+00   
2.099000e+01   2.404518e+01   2.473547e+01   8.610859e-02   0.000000e+00   6.308285e-06   4.620128e-02   3.989101e-02   0.000000e+00   
2.100000e+01   2.405518e+01   2.474575e+01   8.768799e-02   0.000000e+00   6.423991e-06   4.704870e-02   4.062268e-02   0.000000e+00   
2.101000e+01   2.406518e+01   2.475604e+01   8.929487e-02   0.000000e+00   6.541710e-06   4.791086e-02   4.136709e-02   0.000000e+00   
2.102000e+01   2.407518e+01   2.476633e+01   9.092970e-02   0.000000e+00   6.661477e-06   4.878802e-02   4.212445e-02   0.000000e+00   
2.103000e+01   2.408518e+01   2.477662e+01   9.259292e-02   0.000000e+00   6.783324e-06   4.968042e-02   4.289496e-02   0.000000e+00   
2.104000e+01   2.409518e+01   2.478690e+01   9.428501e-02   0.000000e+00   6.907286e-06   5.058830e-02   4.367884e-02   0.000000e+00   
2.105000e+01   2.410518e+01   2.479719e+01   9.600643e-02   0.000000e+00   6.279161e-06   4.872517e-02   4.726289e-02   0.000000e+00   
2.106000e+01   2.411518e+01   2.480748e+01   9.775767e-02   0.000000e+00   6.393698e-06   4.961396e-02   4.812501e-02   0.000000e+00   
2.107000e+01   2.412518e+01   2.481776e+01   9.953922e-02   0.000000e+00   6.510218e-06   5.051813e-02   4.900205e-02   0.000000e+00   
2.108000e+01   2.413518e+01   2.482805e+01   1.013516e-01   0.000000e+00   6.628751e-06   5.143793e-02   4.989424e-02   0.000000e+00   
2.109000e+01   2.414518e+01   2.483834e+01   1.031952e-01   0.000000e+00   6.749332e-06   5.237361e-02   5.080185e-02   0.000000e+00   
2.110000e+01   2.415518e+01   2.484863e+01   1.050707e-01   0.000000e+00   6.871994e-06   5.332544e-02   5.172511e-02   0.000000e+00   
