# Parameters and options used in calculation
# 21   Projectile charge
# 45   Projectile mass
# 99   Target charge
# 252   Target mass
# 1   Shell correction
# 1   Shell-correction factor
# 0.1   Stepsize for the kinetic energy
# 1   Level-density parameter used
# 19   Damping-shell energy used
# 1   af/an ratio
# 0.4   Correction factor for the moment of inertia
# 0   Mass table used
# 1   Pairing correction
# 1   Kramers-Strutinsky factor
# 1   Collective enhancement factor
# 5e+21   Reduced friction used
# 1   Potential curvature in the ground state (MeV)
# 1   Potential curvature at the saddle point (MeV)
# 1   Evaporation model used
# 0   Hill-Wheeler penetration factor used
# 1   Fission-barrier model used
# 20   Minimum excitation energy
# 50   Maximum excitation energy
# 0.1   Stepsize for the spectral discretization
# 0.1   Stepsize for plotting the excitation function
# 0   Minimum angular momentum
# 199   Maximum angular momentum
# 4   Number of emitted neutrons
# 0   Number of emitted protons
# 1   Types of emitted particles at each step
# 0   Gamma-ray emission
# 1   Gamma-ray emission model used
# 0   Fission-time calculation
# 1.1   Time factor
# 1e-06   Cut-off for the transmission coefficient
# 1e-50   Cut-off for the decay width
# 0   Fusion model used
# 0, 0   Barrier-distribution parameters
# 32   Number of abscissas for the G-L integration
# CaPu.dat   Name of the fusion data file
# Koura.dat   Name of the nuclear data file
# MollerFisBar.dat   Name of the fission-barrier data file
# cross-sections.dat   Name of the output file
# Estar	Ecm	Elab	Fusion	0n0p	1n0p	2n0p	3n0p	4n0p   
2.430000e+01   2.000677e+02   2.357941e+02   1.208578e-07   0.000000e+00   1.321280e-13   1.613621e-09   7.705636e-11   0.000000e+00   
2.440000e+01   2.001677e+02   2.359119e+02   1.392201e-07   0.000000e+00   1.342730e-13   1.752833e-09   1.031709e-10   0.000000e+00   
2.450000e+01   2.002677e+02   2.360298e+02   1.603435e-07   0.000000e+00   1.364690e-13   1.899690e-09   1.360195e-10   0.000000e+00   
2.460000e+01   2.003677e+02   2.361476e+02   1.846390e-07   0.000000e+00   1.387171e-13   2.054363e-09   1.768909e-10   0.000000e+00   
2.470000e+01   2.004677e+02   2.362655e+02   2.125779e-07   0.000000e+00   1.410187e-13   2.217024e-09   2.272586e-10   0.000000e+00   
2.480000e+01   2.005677e+02   2.363834e+02   2.447008e-07   0.000000e+00   1.433749e-13   2.387850e-09   2.888024e-10   0.000000e+00   
2.490000e+01   2.006677e+02   2.365012e+02   2.816277e-07   0.000000e+00   1.457871e-13   2.567023e-09   3.634337e-10   0.000000e+00   
2.500000e+01   2.007677e+02   2.366191e+02   3.240697e-07   0.000000e+00   1.482567e-13   2.754732e-09   4.533240e-10   0.000000e+00   
2.510000e+01   2.008677e+02   2.367369e+02   3.728418e-07   0.000000e+00   1.507848e-13   2.951170e-09   5.609363e-10   0.000000e+00   
2.520000e+01   2.009677e+02   2.368548e+02   4.288783e-07   0.000000e+00   1.533731e-13   3.156541e-09   6.890611e-10   0.000000e+00   
2.530000e+01   2.010677e+02   2.369726e+02   4.932497e-07   0.000000e+00   1.560229e-13   3.371048e-09   8.408562e-10   0.000000e+00   
2.540000e+01   2.011677e+02   2.370905e+02   5.671828e-07   0.000000e+00   1.587356e-13   3.594908e-09   1.019892e-09   0.000000e+00   
2.550000e+01   2.012677e+02   2.372084e+02   6.520828e-07   0.000000e+00   1.615127e-13   3.828341e-09   1.230203e-09   0.000000e+00   
2.560000e+01   2.013677e+02   2.373262e+02   7.495596e-07   0.000000e+00   1.643558e-13   4.071578e-09   1.476345e-09   0.000000e+00   
2.570000e+01   2.014677e+02   2.374441e+02   8.614565e-07   0.000000e+00   1.672665e-13   4.324856e-09   1.763457e-09   0.000000e+00   
2.580000e+01   2.015677e+02   2.375619e+02   9.898842e-07   0.000000e+00   1.702463e-13   4.588421e-09   2.097337e-09   0.000000e+00   
2.590000e+01   2.016677e+02   2.376798e+02   1.137259e-06   0.000000e+00   1.732970e-13   4.862528e-09   2.484523e-09   0.000000e+00   
2.600000e+01   2.017677e+02   2.377976e+02   1.306347e-06   0.000000e+00   1.764202e-13   5.147442e-09   2.932382e-09   0.000000e+00   
2.610000e+01   2.018677e+02   2.379155e+02   1.500314e-06   0.000000e+00   1.796176e-13   5.443434e-09   3.449216e-09   0.000000e+00   
2.620000e+01   2.019677e+02   2.380334e+02   1.722781e-06   0.000000e+00   1.828910e-13   5.750788e-09   4.044374e-09   0.000000e+00   
2.630000e+01   2.020677e+02   2.381512e+02   1.977891e-06   0.000000e+00   1.862423e-13   6.069797e-09   4.728389e-09   0.000000e+00   
2.640000e+01   2.021677e+02   2.382691e+02   2.270385e-06   0.000000e+00   1.896735e-13   6.400764e-09   5.513120e-09   0.000000e+00   
2.650000e+01   2.022677e+02   2.383869e+02   2.605681e-06   0.000000e+00   1.931861e-13   6.743999e-09   6.411913e-09   0.000000e+00   
2.660000e+01   2.023677e+02   2.385048e+02   2.989976e-06   0.000000e+00   1.967825e-13   7.099827e-09   7.439796e-09   0.000000e+00   
2.670000e+01   2.024677e+02   2.386226e+02   3.430357e-06   0.000000e+00   2.004644e-13   7.468582e-09   8.613686e-09   0.000000e+00   
2.680000e+01   2.025677e+02   2.387405e+02   3.934920e-06   0.000000e+00   2.042340e-13   7.850611e-09   9.952618e-09   0.000000e+00   
2.690000e+01   2.026677e+02   2.388584e+02   4.512921e-06   0.000000e+00   2.080935e-13   8.246270e-09   1.147802e-08   0.000000e+00   
2.700000e+01   2.027677e+02   2.389762e+02   5.174936e-06   0.000000e+00   2.120450e-13   8.655930e-09   1.321399e-08   0.000000e+00   
2.710000e+01   2.028677e+02   2.390941e+02   5.933045e-06   0.000000e+00   2.160907e-13   9.079970e-09   1.518767e-08   0.000000e+00   
2.720000e+01   2.029677e+02   2.392119e+02   6.801048e-06   0.000000e+00   2.202328e-13   9.518785e-09   1.742959e-08   0.000000e+00   
2.730000e+01   2.030677e+02   2.393298e+02   7.794710e-06   0.000000e+00   2.244739e-13   9.972785e-09   1.997411e-08   0.000000e+00   
2.740000e+01   2.031677e+02   2.394476e+02   8.932025e-06   0.000000e+00   2.288163e-13   1.044239e-08   2.285989e-08   0.000000e+00   
2.750000e+01   2.032677e+02   2.395655e+02   1.023354e-05   0.000000e+00   2.332624e-13   1.092803e-08   2.613043e-08   0.000000e+00   
2.760000e+01   2.033677e+02   2.396834e+02   1.172271e-05   0.000000e+00   2.378148e-13   1.143015e-08   2.983470e-08   0.000000e+00   
2.770000e+01   2.034677e+02   2.398012e+02   1.342629e-05   0.000000e+00   2.424759e-13   1.194921e-08   3.402779e-08   0.000000e+00   
2.780000e+01   2.035677e+02   2.399191e+02   1.537484e-05   0.000000e+00   2.472485e-13   1.248569e-08   3.877171e-08   0.000000e+00   
2.790000e+01   2.036677e+02   2.400369e+02   1.760319e-05   0.000000e+00   2.521352e-13   1.304007e-08   4.413625e-08   0.000000e+00   
2.800000e+01   2.037677e+02   2.401548e+02   2.015110e-05   0.000000e+00   2.571389e-13   1.361287e-08   5.019997e-08   0.000000e+00   
2.810000e+01   2.038677e+02   2.402726e+02   2.306390e-05   0.000000e+00   2.622624e-13   1.420461e-08   5.705129e-08   0.000000e+00   
2.820000e+01   2.039677e+02   2.403905e+02   2.639327e-05   0.000000e+00   2.675085e-13   1.481580e-08   6.478969e-08   0.000000e+00   
2.830000e+01   2.040677e+02   2.405084e+02   3.019817e-05   0.000000e+00   2.728802e-13   1.544702e-08   7.352725e-08   0.000000e+00   
2.840000e+01   2.041677e+02   2.406262e+02   3.454583e-05   0.000000e+00   2.783811e-13   1.609886e-08   8.339023e-08   0.000000e+00   
2.850000e+01   2.042677e+02   2.407441e+02   3.951284e-05   0.000000e+00   2.840144e-13   1.677191e-08   9.452071e-08   0.000000e+00   
2.860000e+01   2.043677e+02   2.408619e+02   4.518653e-05   0.000000e+00   2.897834e-13   1.746678e-08   1.070787e-07   0.000000e+00   
2.870000e+01   2.044677e+02   2.409798e+02   5.166633e-05   0.000000e+00   2.956913e-13   1.818409e-08   1.212444e-07   0.000000e+00   
2.880000e+01   2.045677e+02   2.410976e+02   5.906557e-05   0.000000e+00   3.017416e-13   1.892450e-08   1.372206e-07   0.000000e+00   
2.890000e+01   2.046677e+02   2.412155e+02   6.751331e-05   0.000000e+00   3.079378e-13   1.968866e-08   1.552359e-07   0.000000e+00   
2.900000e+01   2.047677e+02   2.413334e+02   7.715651e-05   0.000000e+00   3.142834e-13   2.047726e-08   1.755476e-07   0.000000e+00   
2.910000e+01   2.048677e+02   2.414512e+02   8.816251e-05   0.000000e+00   3.207819e-13   2.129100e-08   1.984457e-07   0.000000e+00   
2.920000e+01   2.049677e+02   2.415691e+02   1.007219e-04   0.000000e+00   3.274373e-13   2.213061e-08   2.242569e-07   0.000000e+00   
2.930000e+01   2.050677e+02   2.416869e+02   1.150514e-04   0.000000e+00   3.342532e-13   2.299682e-08   2.533490e-07   0.000000e+00   
2.940000e+01   2.051677e+02   2.418048e+02   1.313979e-04   0.000000e+00   3.412335e-13   2.389040e-08   2.861368e-07   0.000000e+00   
2.950000e+01   2.052677e+02   2.419226e+02   1.500422e-04   0.000000e+00   3.483823e-13   2.481214e-08   3.230874e-07   0.000000e+00   
2.960000e+01   2.053677e+02   2.420405e+02   1.713038e-04   0.000000e+00   3.557036e-13   2.576284e-08   3.647272e-07   0.000000e+00   
2.970000e+01   2.054677e+02   2.421584e+02   1.955460e-04   0.000000e+00   3.632015e-13   2.674334e-08   4.116497e-07   0.000000e+00   
2.980000e+01   2.055677e+02   2.422762e+02   2.231821e-04   0.000000e+00   3.708804e-13   2.775450e-08   4.645234e-07   0.000000e+00   
2.990000e+01   2.056677e+02   2.423941e+02   2.546822e-04   0.000000e+00   3.787448e-13   2.879719e-08   5.241012e-07   0.000000e+00   
3.000000e+01   2.057677e+02   2.425119e+02   2.905804e-04   0.000000e+00   3.867990e-13   2.987233e-08   5.912275e-07   0.000000e+00   
3.010000e+01   2.058677e+02   2.426298e+02   3.314842e-04   0.000000e+00   3.950477e-13   3.098083e-08   6.668466e-07   0.000000e+00   
3.020000e+01   2.059677e+02   2.427476e+02   3.780839e-04   0.000000e+00   4.034957e-13   3.212368e-08   7.520083e-07   0.000000e+00   
3.030000e+01   2.060677e+02   2.428655e+02   4.311639e-04   0.000000e+00   4.121478e-13   3.330184e-08   8.478741e-07   0.000000e+00   
3.040000e+01   2.061677e+02   2.429834e+02   4.916154e-04   0.000000e+00   4.210090e-13   3.451634e-08   9.557219e-07   0.000000e+00   
3.050000e+01   2.062677e+02   2.431012e+02   5.604510e-04   0.000000e+00   4.300845e-13   3.576822e-08   1.076952e-06   0.000000e+00   
3.060000e+01   2.063677e+02   2.432191e+02   6.388205e-04   0.000000e+00   4.393793e-13   3.705855e-08   1.213091e-06   0.000000e+00   
3.070000e+01   2.064677e+02   2.433369e+02   7.280299e-04   0.000000e+00   4.488989e-13   3.838843e-08   1.365795e-06   4.234717e-16   
3.080000e+01   2.065677e+02   2.434548e+02   8.295619e-04   0.000000e+00   4.586487e-13   3.975901e-08   1.536859e-06   6.100264e-15   
3.090000e+01   2.066677e+02   2.435726e+02   9.451003e-04   0.000000e+00   4.686347e-13   4.117146e-08   1.728214e-06   4.386007e-14   
3.100000e+01   2.067677e+02   2.436905e+02   1.076556e-03   0.000000e+00   4.788624e-13   4.262697e-08   1.941936e-06   2.129220e-13   
3.110000e+01   2.068677e+02   2.438084e+02   1.226096e-03   0.000000e+00   4.893376e-13   4.412677e-08   2.180249e-06   7.945752e-13   
3.120000e+01   2.069677e+02   2.439262e+02   1.396182e-03   0.000000e+00   5.000664e-13   4.567212e-08   2.445530e-06   2.452466e-12   
3.130000e+01   2.070677e+02   2.440441e+02   1.589604e-03   0.000000e+00   5.110549e-13   4.726433e-08   2.740310e-06   6.558584e-12   
3.140000e+01   2.071677e+02   2.441619e+02   1.809531e-03   0.000000e+00   5.223098e-13   4.890476e-08   3.067287e-06   1.568358e-11   
3.150000e+01   2.072677e+02   2.442798e+02   2.059551e-03   0.000000e+00   5.338371e-13   5.059474e-08   3.429317e-06   3.429378e-11   
3.160000e+01   2.073677e+02   2.443976e+02   2.343737e-03   0.000000e+00   5.456437e-13   5.233569e-08   3.829434e-06   6.970155e-11   
3.170000e+01   2.074677e+02   2.445155e+02   2.666705e-03   0.000000e+00   5.577363e-13   5.412909e-08   4.270843e-06   1.333204e-10   
3.180000e+01   2.075677e+02   2.446334e+02   3.033690e-03   0.000000e+00   5.701219e-13   5.597640e-08   4.756932e-06   2.422826e-10   
3.190000e+01   2.076677e+02   2.447512e+02   3.450623e-03   0.000000e+00   5.828076e-13   5.787918e-08   5.291276e-06   4.214816e-10   
3.200000e+01   2.077677e+02   2.448691e+02   3.924225e-03   0.000000e+00   5.958008e-13   5.983899e-08   5.877641e-06   7.061138e-10   
3.210000e+01   2.078677e+02   2.449869e+02   4.462112e-03   0.000000e+00   6.091091e-13   6.185745e-08   6.519991e-06   1.144796e-09   
